agents,map_file,solver,solved,soc,soc_lb,makespan,makespan_lb,sum_of_loss,sum_of_loss_lb,comp_time,seed,Opti_Deadline,Bool_Opti,Scenario_File,N,opti_objective,functype
20,warehouse-10-20-10-2-1.map,planner,1,1818,1816,176,176,1818,1816,10968,0,0,True,warehouse-10-20-10-2-1-random-15.scen,20,True,opti
20,warehouse-10-20-10-2-1.map,planner,1,2079,1816,188,176,1944,1816,2,0,4,True,warehouse-10-20-10-2-1-random-15.scen,20,False,opti
20,warehouse-10-20-10-2-1.map,planner,1,1829,1816,178,176,1829,1816,10578,0,4,True,warehouse-10-20-10-2-1-random-15.scen,20,True,opti
20,warehouse-10-20-10-2-1.map,planner,1,2079,1816,188,176,1944,1816,1,0,16,True,warehouse-10-20-10-2-1-random-15.scen,20,False,opti
20,warehouse-10-20-10-2-1.map,planner,1,1829,1816,178,176,1829,1816,10603,0,16,True,warehouse-10-20-10-2-1-random-15.scen,20,True,opti
20,warehouse-10-20-10-2-1.map,planner,1,2079,1816,188,176,1944,1816,1,0,64,True,warehouse-10-20-10-2-1-random-15.scen,20,False,opti
20,warehouse-10-20-10-2-1.map,planner,1,1829,1816,178,176,1829,1816,10599,0,64,True,warehouse-10-20-10-2-1-random-15.scen,20,True,opti
100,warehouse-10-20-10-2-1.map,planner,1,11248,8619,193,193,10161,8619,8,0,0,False,warehouse-10-20-10-2-1-random-15.scen,100,False,
100,warehouse-10-20-10-2-1.map,planner,1,11479,8619,194,193,9988,8619,10094,0,0,False,warehouse-10-20-10-2-1-random-15.scen,100,True,
100,warehouse-10-20-10-2-1.map,planner,1,11613,8619,233,193,10427,8619,9,0,0,True,warehouse-10-20-10-2-1-random-15.scen,100,False,opti
100,warehouse-10-20-10-2-1.map,planner,1,11613,8619,233,193,10427,8619,10084,0,0,True,warehouse-10-20-10-2-1-random-15.scen,100,True,opti
100,warehouse-10-20-10-2-1.map,planner,1,11386,8619,198,193,10120,8619,24,0,4,True,warehouse-10-20-10-2-1-random-15.scen,100,False,opti
100,warehouse-10-20-10-2-1.map,planner,1,11112,8619,199,193,9887,8619,10305,0,4,True,warehouse-10-20-10-2-1-random-15.scen,100,True,opti
100,warehouse-10-20-10-2-1.map,planner,1,11386,8619,198,193,10120,8619,24,0,16,True,warehouse-10-20-10-2-1-random-15.scen,100,False,opti
100,warehouse-10-20-10-2-1.map,planner,1,11112,8619,199,193,9887,8619,10301,0,16,True,warehouse-10-20-10-2-1-random-15.scen,100,True,opti
100,warehouse-10-20-10-2-1.map,planner,1,11386,8619,198,193,10120,8619,24,0,64,True,warehouse-10-20-10-2-1-random-15.scen,100,False,opti
100,warehouse-10-20-10-2-1.map,planner,1,11112,8619,199,193,9887,8619,10307,0,64,True,warehouse-10-20-10-2-1-random-15.scen,100,True,opti
180,warehouse-10-20-10-2-1.map,planner,1,21709,14572,214,193,18924,14572,16,0,0,False,warehouse-10-20-10-2-1-random-15.scen,180,False,
180,warehouse-10-20-10-2-1.map,planner,1,21495,14572,198,193,18464,14572,10154,0,0,False,warehouse-10-20-10-2-1-random-15.scen,180,True,
180,warehouse-10-20-10-2-1.map,planner,1,21989,14572,238,193,19244,14572,1223,0,0,True,warehouse-10-20-10-2-1-random-15.scen,180,False,opti
