agents,map_file,solver,solved,soc,soc_lb,makespan,makespan_lb,sum_of_loss,sum_of_loss_lb,comp_time,seed,Opti_Deadline,Bool_Opti,Scenario_File,N,opti_objective,functype
180,ht_chantry.map,planner,1,20606,16810,196,195,18386,16810,34,0,4,True,ht_chantry-random-12.scen,180,False,opti
180,ht_chantry.map,planner,1,20414,16810,195,195,18443,16810,10071,0,4,True,ht_chantry-random-12.scen,180,True,opti
180,ht_chantry.map,planner,1,20739,16810,195,195,18421,16810,53,0,16,True,ht_chantry-random-12.scen,180,False,opti
180,ht_chantry.map,planner,1,20999,16810,202,195,18493,16810,10286,0,16,True,ht_chantry-random-12.scen,180,True,opti
180,ht_chantry.map,planner,1,20897,16810,197,195,18508,16810,139,0,64,True,ht_chantry-random-12.scen,180,False,opti
180,ht_chantry.map,planner,1,20894,16810,195,195,18436,16810,10822,0,64,True,ht_chantry-random-12.scen,180,True,opti
260,ht_chantry.map,planner,1,32374,24686,195,195,27889,24686,31,0,0,False,ht_chantry-random-12.scen,260,False,
260,ht_chantry.map,planner,1,32374,24686,195,195,27889,24686,10635,0,0,False,ht_chantry-random-12.scen,260,True,
260,ht_chantry.map,planner,1,32374,24686,195,195,27889,24686,29,0,0,True,ht_chantry-random-12.scen,260,False,opti
260,ht_chantry.map,planner,1,32374,24686,195,195,27889,24686,10591,0,0,True,ht_chantry-random-12.scen,260,True,opti
260,ht_chantry.map,planner,1,31403,24686,195,195,27604,24686,65,0,4,True,ht_chantry-random-12.scen,260,False,opti
260,ht_chantry.map,planner,1,31650,24686,197,195,27647,24686,10570,0,4,True,ht_chantry-random-12.scen,260,True,opti
260,ht_chantry.map,planner,1,32399,24686,195,195,27749,24686,153,0,16,True,ht_chantry-random-12.scen,260,False,opti
260,ht_chantry.map,planner,1,31579,24686,198,195,27527,24686,10571,0,16,True,ht_chantry-random-12.scen,260,True,opti
260,ht_chantry.map,planner,1,31671,24686,196,195,27650,24686,496,0,64,True,ht_chantry-random-12.scen,260,False,opti
260,ht_chantry.map,planner,1,31906,24686,195,195,27560,24686,10126,0,64,True,ht_chantry-random-12.scen,260,True,opti
20,ht_chantry.map,planner,1,1633,1513,144,144,1530,1513,1,0,0,False,ht_chantry-random-1.scen,20,False,
20,ht_chantry.map,planner,1,1538,1513,144,144,1528,1513,10796,0,0,False,ht_chantry-random-1.scen,20,True,
20,ht_chantry.map,planner,1,1633,1513,144,144,1530,1513,1,0,0,True,ht_chantry-random-1.scen,20,False,opti
20,ht_chantry.map,planner,1,1538,1513,144,144,1528,1513,10801,0,0,True,ht_chantry-random-1.scen,20,True,opti
20,ht_chantry.map,planner,1,1538,1513,144,144,1528,1513,1,0,4,True,ht_chantry-random-1.scen,20,False,opti
20,ht_chantry.map,planner,1,1538,1513,144,144,1528,1513,10503,0,4,True,ht_chantry-random-1.scen,20,True,opti
20,ht_chantry.map,planner,1,1538,1513,144,144,1528,1513,1,0,16,True,ht_chantry-random-1.scen,20,False,opti
20,ht_chantry.map,planner,1,1538,1513,144,144,1528,1513,10503,0,16,True,ht_chantry-random-1.scen,20,True,opti
20,ht_chantry.map,planner,1,1538,1513,144,144,1528,1513,1,0,64,True,ht_chantry-random-1.scen,20,False,opti
20,ht_chantry.map,planner,1,1538,1513,144,144,1528,1513,10496,0,64,True,ht_chantry-random-1.scen,20,True,opti
100,ht_chantry.map,planner,1,10213,8644,189,189,9304,8644,9,0,0,False,ht_chantry-random-1.scen,100,False,
100,ht_chantry.map,planner,1,10213,8644,189,189,9304,8644,10659,0,0,False,ht_chantry-random-1.scen,100,True,
100,ht_chantry.map,planner,1,10213,8644,189,189,9304,8644,11,0,0,True,ht_chantry-random-1.scen,100,False,opti
100,ht_chantry.map,planner,1,10213,8644,189,189,9304,8644,10726,0,0,True,ht_chantry-random-1.scen,100,True,opti
100,ht_chantry.map,planner,1,10213,8644,190,189,9315,8644,9,0,4,True,ht_chantry-random-1.scen,100,False,opti
100,ht_chantry.map,planner,1,10237,8644,190,189,9307,8644,10430,0,4,True,ht_chantry-random-1.scen,100,True,opti
100,ht_chantry.map,planner,1,10213,8644,190,189,9315,8644,9,0,16,True,ht_chantry-random-1.scen,100,False,opti
100,ht_chantry.map,planner,1,10237,8644,190,189,9307,8644,10455,0,16,True,ht_chantry-random-1.scen,100,True,opti
100,ht_chantry.map,planner,1,10213,8644,190,189,9315,8644,10,0,64,True,ht_chantry-random-1.scen,100,False,opti
100,ht_chantry.map,planner,1,10237,8644,190,189,9307,8644,10453,0,64,True,ht_chantry-random-1.scen,100,True,opti
180,ht_chantry.map,planner,1,20277,16155,192,192,17747,16155,20,0,0,False,ht_chantry-random-1.scen,180,False,
180,ht_chantry.map,planner,1,20313,16155,192,192,17730,16155,10761,0,0,False,ht_chantry-random-1.scen,180,True,
180,ht_chantry.map,planner,1,20277,16155,192,192,17747,16155,17,0,0,True,ht_chantry-random-1.scen,180,False,opti
180,ht_chantry.map,planner,1,20313,16155,192,192,17730,16155,10742,0,0,True,ht_chantry-random-1.scen,180,True,opti
180,ht_chantry.map,planner,1,20090,16155,192,192,17549,16155,22,0,4,True,ht_chantry-random-1.scen,180,False,opti
180,ht_chantry.map,planner,1,20090,16155,192,192,17549,16155,10842,0,4,True,ht_chantry-random-1.scen,180,True,opti
180,ht_chantry.map,planner,1,20090,16155,192,192,17549,16155,24,0,16,True,ht_chantry-random-1.scen,180,False,opti
180,ht_chantry.map,planner,1,20090,16155,192,192,17549,16155,10820,0,16,True,ht_chantry-random-1.scen,180,True,opti
180,ht_chantry.map,planner,1,20090,16155,192,192,17549,16155,23,0,64,True,ht_chantry-random-1.scen,180,False,opti
