agents,map_file,solver,solved,soc,soc_lb,makespan,makespan_lb,sum_of_loss,sum_of_loss_lb,comp_time,seed,Opti_Deadline,Bool_Opti,Scenario_File,N,opti_objective,functype
860,den520d.map,planner,1,200872,152023,426,425,163740,152023,10024,0,16,True,den520d-random-2.scen,860,True,opti
860,den520d.map,planner,1,203409,152023,425,425,164231,152023,10032,0,64,True,den520d-random-2.scen,860,True,opti
860,den520d.map,planner,1,201271,152023,426,425,164223,152023,10044,0,256,True,den520d-random-2.scen,860,True,opti
980,den520d.map,planner,1,235627,174392,425,425,190579,174392,10043,0,0,False,den520d-random-2.scen,980,True,
980,den520d.map,planner,1,236015,174392,425,425,190715,174392,10034,0,0,True,den520d-random-2.scen,980,True,opti
980,den520d.map,planner,1,236500,174392,425,425,190217,174392,10106,0,1,True,den520d-random-2.scen,980,True,opti
980,den520d.map,planner,1,235482,174392,425,425,190186,174392,10076,0,4,True,den520d-random-2.scen,980,True,opti
980,den520d.map,planner,1,234005,174392,427,425,189990,174392,10040,0,16,True,den520d-random-2.scen,980,True,opti
980,den520d.map,planner,1,235767,174392,425,425,189940,174392,10032,0,64,True,den520d-random-2.scen,980,True,opti
980,den520d.map,planner,1,236721,174392,429,425,189978,174392,10009,0,256,True,den520d-random-2.scen,980,True,opti
20,den520d.map,planner,1,3471,3471,324,324,3471,3471,15,0,0,False,den520d-random-10.scen,20,True,
20,den520d.map,planner,1,3471,3471,324,324,3471,3471,11,0,0,True,den520d-random-10.scen,20,True,opti
20,den520d.map,planner,1,3471,3471,324,324,3471,3471,11,0,1,True,den520d-random-10.scen,20,True,opti
20,den520d.map,planner,1,3471,3471,324,324,3471,3471,10,0,4,True,den520d-random-10.scen,20,True,opti
20,den520d.map,planner,1,3471,3471,324,324,3471,3471,10,0,16,True,den520d-random-10.scen,20,True,opti
20,den520d.map,planner,1,3471,3471,324,324,3471,3471,10,0,64,True,den520d-random-10.scen,20,True,opti
20,den520d.map,planner,1,3471,3471,324,324,3471,3471,10,0,256,True,den520d-random-10.scen,20,True,opti
140,den520d.map,planner,1,26210,23975,339,339,24351,23975,10974,0,0,False,den520d-random-10.scen,140,True,
140,den520d.map,planner,1,26210,23975,339,339,24351,23975,10976,0,0,True,den520d-random-10.scen,140,True,opti
140,den520d.map,planner,1,26042,23975,341,339,24322,23975,10983,0,1,True,den520d-random-10.scen,140,True,opti
140,den520d.map,planner,1,26042,23975,341,339,24322,23975,10998,0,4,True,den520d-random-10.scen,140,True,opti
140,den520d.map,planner,1,26042,23975,341,339,24322,23975,11028,0,16,True,den520d-random-10.scen,140,True,opti
140,den520d.map,planner,1,26042,23975,341,339,24322,23975,10945,0,64,True,den520d-random-10.scen,140,True,opti
140,den520d.map,planner,1,26042,23975,341,339,24322,23975,10979,0,256,True,den520d-random-10.scen,140,True,opti
260,den520d.map,planner,1,48862,43318,408,408,44251,43318,10541,0,0,False,den520d-random-10.scen,260,True,
260,den520d.map,planner,1,48862,43318,408,408,44251,43318,10534,0,0,True,den520d-random-10.scen,260,True,opti
260,den520d.map,planner,1,49281,43318,408,408,44215,43318,10397,0,1,True,den520d-random-10.scen,260,True,opti
260,den520d.map,planner,1,49281,43318,408,408,44215,43318,10402,0,4,True,den520d-random-10.scen,260,True,opti
260,den520d.map,planner,1,49281,43318,408,408,44215,43318,10443,0,16,True,den520d-random-10.scen,260,True,opti
260,den520d.map,planner,1,49281,43318,408,408,44215,43318,10395,0,64,True,den520d-random-10.scen,260,True,opti
260,den520d.map,planner,1,49281,43318,408,408,44215,43318,10513,0,256,True,den520d-random-10.scen,260,True,opti
380,den520d.map,planner,1,76412,65620,408,408,67671,65620,10091,0,0,False,den520d-random-10.scen,380,True,
380,den520d.map,planner,1,76412,65620,408,408,67671,65620,10084,0,0,True,den520d-random-10.scen,380,True,opti
380,den520d.map,planner,1,74981,65620,408,408,67458,65620,10085,0,1,True,den520d-random-10.scen,380,True,opti
380,den520d.map,planner,1,75694,65620,408,408,67535,65620,10100,0,4,True,den520d-random-10.scen,380,True,opti
380,den520d.map,planner,1,75976,65620,408,408,67451,65620,10216,0,16,True,den520d-random-10.scen,380,True,opti
380,den520d.map,planner,1,75976,65620,408,408,67451,65620,10212,0,64,True,den520d-random-10.scen,380,True,opti
380,den520d.map,planner,1,75976,65620,408,408,67451,65620,10205,0,256,True,den520d-random-10.scen,380,True,opti
500,den520d.map,planner,1,103583,87669,408,408,91296,87669,10160,0,0,False,den520d-random-10.scen,500,True,
500,den520d.map,planner,1,104377,87669,410,408,91422,87669,10185,0,0,True,den520d-random-10.scen,500,True,opti
500,den520d.map,planner,1,104221,87669,408,408,91298,87669,10034,0,1,True,den520d-random-10.scen,500,True,opti
500,den520d.map,planner,1,102831,87669,408,408,91000,87669,10065,0,4,True,den520d-random-10.scen,500,True,opti
500,den520d.map,planner,1,104408,87669,408,408,90971,87669,10256,0,16,True,den520d-random-10.scen,500,True,opti
500,den520d.map,planner,1,103536,87669,408,408,90964,87669,10134,0,64,True,den520d-random-10.scen,500,True,opti
500,den520d.map,planner,1,103941,87669,408,408,91133,87669,10027,0,256,True,den520d-random-10.scen,500,True,opti
620,den520d.map,planner,1,133093,108096,408,408,114256,108096,10056,0,0,False,den520d-random-10.scen,620,True,
620,den520d.map,planner,1,133264,108096,408,408,114380,108096,10081,0,0,True,den520d-random-10.scen,620,True,opti
620,den520d.map,planner,1,130424,108096,409,408,113738,108096,10171,0,1,True,den520d-random-10.scen,620,True,opti
620,den520d.map,planner,1,132508,108096,410,408,113676,108096,10071,0,4,True,den520d-random-10.scen,620,True,opti
620,den520d.map,planner,1,132078,108096,408,408,113716,108096,10158,0,16,True,den520d-random-10.scen,620,True,opti
620,den520d.map,planner,1,133361,108096,409,408,113673,108096,10061,0,64,True,den520d-random-10.scen,620,True,opti
620,den520d.map,planner,1,131583,108096,409,408,113621,108096,10062,0,256,True,den520d-random-10.scen,620,True,opti
740,den520d.map,planner,1,159992,127061,408,408,135254,127061,10053,0,0,False,den520d-random-10.scen,740,True,
740,den520d.map,planner,1,160765,127061,411,408,135499,127061,10086,0,0,True,den520d-random-10.scen,740,True,opti
740,den520d.map,planner,1,158254,127061,411,408,134736,127061,10160,0,1,True,den520d-random-10.scen,740,True,opti
740,den520d.map,planner,1,161298,127061,408,408,134915,127061,10150,0,4,True,den520d-random-10.scen,740,True,opti
740,den520d.map,planner,1,159322,127061,410,408,134723,127061,10131,0,16,True,den520d-random-10.scen,740,True,opti
740,den520d.map,planner,1,158957,127061,410,408,134639,127061,10041,0,64,True,den520d-random-10.scen,740,True,opti
740,den520d.map,planner,1,160859,127061,411,408,135191,127061,10047,0,256,True,den520d-random-10.scen,740,True,opti
860,den520d.map,planner,1,189541,146083,408,408,157444,146083,10092,0,0,False,den520d-random-10.scen,860,True,
860,den520d.map,planner,1,187863,146083,411,408,157168,146083,10120,0,0,True,den520d-random-10.scen,860,True,opti
860,den520d.map,planner,1,189988,146083,410,408,156833,146083,10132,0,1,True,den520d-random-10.scen,860,True,opti
860,den520d.map,planner,1,189024,146083,412,408,156824,146083,10109,0,4,True,den520d-random-10.scen,860,True,opti
860,den520d.map,planner,1,189918,146083,410,408,156713,146083,10120,0,16,True,den520d-random-10.scen,860,True,opti
860,den520d.map,planner,1,187245,146083,412,408,156049,146083,10024,0,64,True,den520d-random-10.scen,860,True,opti
860,den520d.map,planner,1,189862,146083,408,408,156657,146083,10010,0,256,True,den520d-random-10.scen,860,True,opti
980,den520d.map,planner,1,222545,165760,410,408,181477,165760,10106,0,0,False,den520d-random-10.scen,980,True,
980,den520d.map,planner,1,221514,165760,410,408,181085,165760,10103,0,0,True,den520d-random-10.scen,980,True,opti
980,den520d.map,planner,1,222957,165760,408,408,179781,165760,10098,0,1,True,den520d-random-10.scen,980,True,opti
980,den520d.map,planner,1,222387,165760,408,408,180090,165760,10048,0,4,True,den520d-random-10.scen,980,True,opti
980,den520d.map,planner,1,223186,165760,410,408,180584,165760,10044,0,16,True,den520d-random-10.scen,980,True,opti
980,den520d.map,planner,1,220990,165760,408,408,179495,165760,10025,0,64,True,den520d-random-10.scen,980,True,opti
980,den520d.map,planner,1,220930,165760,408,408,179929,165760,10014,0,256,True,den520d-random-10.scen,980,True,opti
20,den520d.map,planner,1,3072,3032,273,271,3039,3032,10482,0,0,False,den520d-random-13.scen,20,True,
20,den520d.map,planner,1,3072,3032,273,271,3039,3032,10478,0,0,True,den520d-random-13.scen,20,True,opti
20,den520d.map,planner,1,3072,3032,273,271,3039,3032,10482,0,1,True,den520d-random-13.scen,20,True,opti
20,den520d.map,planner,1,3072,3032,273,271,3039,3032,10469,0,4,True,den520d-random-13.scen,20,True,opti
20,den520d.map,planner,1,3072,3032,273,271,3039,3032,10444,0,16,True,den520d-random-13.scen,20,True,opti
20,den520d.map,planner,1,3072,3032,273,271,3039,3032,10468,0,64,True,den520d-random-13.scen,20,True,opti
20,den520d.map,planner,1,3072,3032,273,271,3039,3032,10479,0,256,True,den520d-random-13.scen,20,True,opti
140,den520d.map,planner,1,26761,24028,417,417,24347,24028,10107,0,0,False,den520d-random-13.scen,140,True,
140,den520d.map,planner,1,26761,24028,417,417,24347,24028,10108,0,0,True,den520d-random-13.scen,140,True,opti
140,den520d.map,planner,1,27199,24028,417,417,24328,24028,10911,0,1,True,den520d-random-13.scen,140,True,opti
140,den520d.map,planner,1,27199,24028,417,417,24328,24028,10919,0,4,True,den520d-random-13.scen,140,True,opti
140,den520d.map,planner,1,27199,24028,417,417,24328,24028,10921,0,16,True,den520d-random-13.scen,140,True,opti
140,den520d.map,planner,1,27199,24028,417,417,24328,24028,10929,0,64,True,den520d-random-13.scen,140,True,opti
140,den520d.map,planner,1,27199,24028,417,417,24328,24028,10933,0,256,True,den520d-random-13.scen,140,True,opti
260,den520d.map,planner,1,51612,44343,417,417,45364,44343,10503,0,0,False,den520d-random-13.scen,260,True,
260,den520d.map,planner,1,51366,44343,419,417,45335,44343,10494,0,0,True,den520d-random-13.scen,260,True,opti
260,den520d.map,planner,1,51636,44343,417,417,45335,44343,10511,0,1,True,den520d-random-13.scen,260,True,opti
260,den520d.map,planner,1,51636,44343,417,417,45335,44343,10502,0,4,True,den520d-random-13.scen,260,True,opti
260,den520d.map,planner,1,51636,44343,417,417,45335,44343,10498,0,16,True,den520d-random-13.scen,260,True,opti
260,den520d.map,planner,1,51636,44343,417,417,45335,44343,10522,0,64,True,den520d-random-13.scen,260,True,opti
260,den520d.map,planner,1,51636,44343,417,417,45335,44343,10508,0,256,True,den520d-random-13.scen,260,True,opti
380,den520d.map,planner,1,77718,64393,417,417,66496,64393,10294,0,0,False,den520d-random-13.scen,380,True,
380,den520d.map,planner,1,77718,64393,417,417,66496,64393,10311,0,0,True,den520d-random-13.scen,380,True,opti
380,den520d.map,planner,1,76769,64393,417,417,66485,64393,10191,0,1,True,den520d-random-13.scen,380,True,opti
380,den520d.map,planner,1,76769,64393,417,417,66485,64393,10068,0,4,True,den520d-random-13.scen,380,True,opti
380,den520d.map,planner,1,76769,64393,417,417,66485,64393,10066,0,16,True,den520d-random-13.scen,380,True,opti
380,den520d.map,planner,1,76769,64393,417,417,66485,64393,10070,0,64,True,den520d-random-13.scen,380,True,opti
380,den520d.map,planner,1,76769,64393,417,417,66485,64393,10078,0,256,True,den520d-random-13.scen,380,True,opti
500,den520d.map,planner,1,105105,86242,417,417,89891,86242,10088,0,0,False,den520d-random-13.scen,500,True,
500,den520d.map,planner,1,106254,86242,417,417,89983,86242,10252,0,0,True,den520d-random-13.scen,500,True,opti
500,den520d.map,planner,1,105647,86242,417,417,89696,86242,10237,0,1,True,den520d-random-13.scen,500,True,opti
500,den520d.map,planner,1,105676,86242,418,417,89538,86242,10232,0,4,True,den520d-random-13.scen,500,True,opti
500,den520d.map,planner,1,104540,86242,417,417,89516,86242,10161,0,16,True,den520d-random-13.scen,500,True,opti
500,den520d.map,planner,1,105793,86242,421,417,89557,86242,10140,0,64,True,den520d-random-13.scen,500,True,opti
500,den520d.map,planner,1,104748,86242,417,417,89605,86242,10201,0,256,True,den520d-random-13.scen,500,True,opti
620,den520d.map,planner,1,134885,105961,419,417,111740,105961,10069,0,0,False,den520d-random-13.scen,620,True,
620,den520d.map,planner,1,133995,105961,419,417,111796,105961,10152,0,0,True,den520d-random-13.scen,620,True,opti
620,den520d.map,planner,1,134112,105961,419,417,111443,105961,10080,0,1,True,den520d-random-13.scen,620,True,opti
620,den520d.map,planner,1,135245,105961,418,417,111270,105961,10186,0,4,True,den520d-random-13.scen,620,True,opti
620,den520d.map,planner,1,133272,105961,419,417,111377,105961,10050,0,16,True,den520d-random-13.scen,620,True,opti
620,den520d.map,planner,1,134089,105961,421,417,111075,105961,10052,0,64,True,den520d-random-13.scen,620,True,opti
620,den520d.map,planner,1,135295,105961,417,417,111478,105961,10091,0,256,True,den520d-random-13.scen,620,True,opti
740,den520d.map,planner,1,164936,126692,425,425,135513,126692,10051,0,0,False,den520d-random-13.scen,740,True,
740,den520d.map,planner,1,164841,126692,426,425,135074,126692,10068,0,0,True,den520d-random-13.scen,740,True,opti
740,den520d.map,planner,1,164343,126692,425,425,134642,126692,10097,0,1,True,den520d-random-13.scen,740,True,opti
740,den520d.map,planner,1,166229,126692,425,425,134494,126692,10182,0,4,True,den520d-random-13.scen,740,True,opti
740,den520d.map,planner,1,164337,126692,427,425,134259,126692,10096,0,16,True,den520d-random-13.scen,740,True,opti
740,den520d.map,planner,1,164392,126692,427,425,134738,126692,10050,0,64,True,den520d-random-13.scen,740,True,opti
740,den520d.map,planner,1,165172,126692,425,425,134487,126692,10029,0,256,True,den520d-random-13.scen,740,True,opti
860,den520d.map,planner,1,195776,147382,425,425,158681,147382,10067,0,0,False,den520d-random-13.scen,860,True,
860,den520d.map,planner,1,194330,147382,427,425,158249,147382,10049,0,0,True,den520d-random-13.scen,860,True,opti
860,den520d.map,planner,1,196317,147382,425,425,158525,147382,10058,0,1,True,den520d-random-13.scen,860,True,opti
860,den520d.map,planner,1,194256,147382,425,425,157653,147382,10036,0,4,True,den520d-random-13.scen,860,True,opti
860,den520d.map,planner,1,193584,147382,425,425,157754,147382,10093,0,16,True,den520d-random-13.scen,860,True,opti
860,den520d.map,planner,1,194623,147382,425,425,157975,147382,10038,0,64,True,den520d-random-13.scen,860,True,opti
